customer_id,customer_type,specialty,practice_size,monthly_patient_volume,scheduling_need,patient_communication_need,analytics_need,claims_automation_need,practice_management_need,willingness_to_pay,price_sensitivity
C09020,Group Practice,Counseling,9,636,0.643,0.904,0.723,0.401,0.565,170.91,0.36
C09021,Solo Provider,Psychiatry,1,85,0.922,0.322,0.273,0.538,0.438,79.78,0.77
C09022,Large Practice,Counseling,33,2905,0.741,0.66,0.907,1.0,0.823,318.82,0.429
C09023,Group Practice,Therapy,9,1568,1.0,0.726,0.604,0.688,0.45,166.77,0.441
C09024,Solo Provider,Counseling,1,135,0.549,0.503,0.433,0.325,0.27,69.39,0.765
C09025,Small Practice,Therapy,2,271,0.622,0.704,0.555,0.965,0.605,92.51,0.815
C09026,Small Practice,Psychology,4,312,0.794,0.43,0.475,0.686,0.552,109.88,0.778
C09027,Small Practice,Psychology,3,506,0.791,0.687,0.565,0.22,0.405,99.58,0.693
C09028,Group Practice,Psychology,6,514,0.68,0.493,0.669,0.522,0.081,149.05,0.389
C09029,Solo Provider,Counseling,1,76,0.651,0.533,0.449,0.546,0.249,71.97,0.805
C09030,Solo Provider,Psychology,1,126,0.799,0.888,0.324,0.562,0.673,64.13,0.824
C09031,Solo Provider,Therapy,1,171,0.773,0.62,0.275,0.483,0.196,72.01,0.636
C09032,Group Practice,Psychology,15,1790,0.91,0.752,0.899,0.963,0.789,194.53,0.407
C09033,Solo Provider,Psychiatry,1,179,0.849,0.991,0.314,0.65,0.374,78.79,0.804
C09034,Group Practice,Psychology,12,1259,0.704,0.427,0.74,0.697,0.82,179.5,0.6
C09035,Solo Provider,Psychiatry,1,71,0.741,0.94,0.537,0.635,0.616,79.25,0.95
C09036,Solo Provider,Therapy,1,155,0.841,0.962,0.487,0.735,0.315,84.52,0.853
C09037,Group Practice,Psychology,15,1296,0.757,0.658,0.793,0.78,0.647,176.41,0.525
C09038,Small Practice,Therapy,4,258,0.454,0.503,0.569,0.55,0.177,94.92,0.467
C09039,Solo Provider,Psychiatry,1,81,0.434,0.41,0.381,0.665,0.196,77.63,0.586
C09040,Solo Provider,Psychology,1,155,0.755,0.644,0.779,0.567,0.381,77.48,0.782
C09041,Solo Provider,Counseling,1,71,0.59,0.851,0.661,0.729,0.361,57.14,0.838
C09042,Solo Provider,Psychiatry,1,169,0.816,0.815,0.204,0.294,0.228,55.02,0.835
C09043,Solo Provider,Psychiatry,1,68,0.525,0.593,0.416,0.666,0.328,41.71,0.946
C09044,Small Practice,Psychiatry,4,511,1.0,0.626,0.468,0.435,0.204,91.72,0.756
C09045,Solo Provider,Psychology,1,158,0.759,0.768,0.323,0.57,0.369,37.36,0.819
C09046,Solo Provider,Therapy,1,111,0.779,1.0,0.274,0.673,0.333,61.16,0.696
C09047,Solo Provider,Psychology,1,152,0.743,0.627,0.229,0.606,0.53,55.0,0.83
C09048,Solo Provider,Counseling,1,86,0.779,0.985,0.441,0.688,0.335,74.23,0.782
C09049,Large Practice,Therapy,38,4650,0.631,0.653,1.0,0.97,1.0,339.21,0.32
C09050,Solo Provider,Counseling,1,133,0.801,0.802,0.44,0.721,0.509,59.02,0.884
C09051,Solo Provider,Psychology,1,129,0.62,0.53,0.574,0.665,0.33,95.13,0.775
C09052,Small Practice,Psychology,2,549,0.769,0.608,0.68,0.594,0.413,98.99,0.673
C09053,Group Practice,Psychology,8,1771,0.701,0.93,0.527,0.776,0.435,167.66,0.263
C09054,Small Practice,Counseling,4,599,0.812,0.32,0.523,0.421,0.329,98.83,0.737
C09055,Group Practice,Psychology,15,1316,0.686,0.579,0.556,0.397,0.678,198.1,0.48
C09056,Group Practice,Counseling,9,1540,0.633,0.621,0.671,0.795,0.452,174.65,0.561
C09057,Small Practice,Psychiatry,5,417,0.604,0.599,0.523,0.756,0.723,98.1,0.629
C09058,Large Practice,Therapy,26,3825,0.655,0.701,0.571,0.992,0.683,284.73,0.331
C09059,Solo Provider,Psychology,1,74,0.901,0.569,0.322,0.603,0.5,72.34,0.78
C09060,Group Practice,Therapy,10,1680,0.669,0.606,0.718,0.595,0.414,163.08,0.45
C09061,Group Practice,Therapy,10,1705,0.845,0.431,0.594,0.722,0.521,177.82,0.589
C09062,Group Practice,Therapy,9,1002,0.908,0.743,0.583,0.535,0.49,165.07,0.485
C09063,Solo Provider,Psychiatry,1,158,0.898,1.0,0.467,0.222,0.485,76.89,0.811
C09064,Small Practice,Therapy,5,264,0.843,0.521,0.588,0.615,0.501,121.81,0.729
C09065,Solo Provider,Psychology,1,70,0.82,0.684,0.437,0.561,0.404,48.18,0.81
C09066,Small Practice,Psychology,2,342,0.67,0.713,0.472,0.886,0.356,103.55,0.498
C09067,Solo Provider,Therapy,1,76,0.633,0.687,0.398,0.62,0.366,85.21,0.835
C09068,Small Practice,Psychiatry,5,264,0.5,0.564,0.318,0.46,0.0,75.85,0.734
C09069,Small Practice,Counseling,5,460,0.604,0.601,0.769,0.507,0.294,91.23,0.6
C09070,Solo Provider,Counseling,1,152,0.783,0.596,0.58,0.614,0.327,66.62,0.824
C09071,Solo Provider,Therapy,1,129,0.601,0.19,0.422,0.509,0.157,55.82,0.883
C09072,Solo Provider,Psychology,1,62,0.739,0.627,0.376,0.387,0.11,63.24,0.944
C09073,Small Practice,Psychiatry,2,426,0.781,0.437,0.567,0.593,0.285,92.81,0.489
C09074,Small Practice,Psychiatry,5,332,0.461,0.52,0.717,0.543,0.832,111.41,0.691
C09075,Small Practice,Psychology,4,490,0.524,0.672,0.434,0.489,0.446,112.5,0.579
C09076,Solo Provider,Counseling,1,164,0.738,0.54,0.497,0.119,0.423,37.19,0.835
C09077,Group Practice,Psychology,14,630,0.651,0.533,0.65,0.675,0.83,197.0,0.413
C09078,Small Practice,Counseling,4,225,0.757,0.574,0.311,0.442,0.477,102.84,0.533
C09079,Solo Provider,Counseling,1,122,0.749,0.781,0.768,0.294,0.309,61.47,0.793
C09080,Solo Provider,Counseling,1,112,0.874,0.872,0.799,0.486,0.194,58.75,0.776
C09081,Solo Provider,Counseling,1,89,0.812,0.787,0.777,0.513,0.271,59.18,0.795
C09082,Solo Provider,Counseling,1,144,0.596,0.651,0.538,0.369,0.17,50.81,0.871
C09083,Solo Provider,Psychiatry,1,76,0.871,0.795,0.553,0.696,0.403,103.33,0.689
C09084,Solo Provider,Counseling,1,90,0.766,0.735,0.491,0.222,0.237,38.59,0.964
C09085,Solo Provider,Counseling,1,81,0.74,0.586,0.768,0.25,0.258,69.37,0.832
C09086,Solo Provider,Psychology,1,62,0.715,0.698,0.369,0.454,0.21,42.16,0.84
C09087,Solo Provider,Psychology,1,101,0.831,0.543,0.826,0.433,0.299,80.97,0.932
C09088,Group Practice,Counseling,15,1627,0.686,0.831,0.705,0.623,0.592,186.02,0.647
C09089,Small Practice,Therapy,4,271,0.694,0.661,0.399,0.819,0.367,126.61,0.7
C09090,Solo Provider,Therapy,1,92,0.651,0.723,0.282,0.382,0.391,72.65,0.762
C09091,Small Practice,Counseling,2,336,0.664,0.541,0.65,0.494,0.292,85.71,0.565
C09092,Small Practice,Psychology,4,559,0.69,1.0,0.431,0.287,0.392,106.42,0.878
C09093,Solo Provider,Psychology,1,105,0.622,0.593,0.646,0.371,0.373,66.33,0.815
C09094,Solo Provider,Psychology,1,60,0.654,0.389,0.498,0.466,0.553,67.27,0.783
C09095,Solo Provider,Psychology,1,95,0.771,0.326,0.512,0.224,0.313,85.42,0.864
C09096,Small Practice,Therapy,4,250,0.575,0.347,0.401,0.938,0.184,112.8,0.339
C09097,Solo Provider,Psychiatry,1,68,0.829,0.659,0.484,0.646,0.489,57.54,0.698
C09098,Solo Provider,Therapy,1,143,0.584,0.78,0.623,0.454,0.41,58.79,0.791
C09099,Small Practice,Psychiatry,2,506,0.71,0.786,0.541,0.49,0.595,86.62,0.806
C09100,Large Practice,Therapy,34,3648,0.483,0.812,0.918,0.918,1.0,302.61,0.299
C09101,Solo Provider,Counseling,1,161,0.535,0.608,0.585,0.225,0.295,72.29,0.607
C09102,Small Practice,Psychiatry,3,475,0.459,0.8,0.398,0.227,0.483,120.43,0.661
C09103,Solo Provider,Psychology,1,78,0.551,0.516,0.612,0.175,0.313,74.57,0.824
C09104,Small Practice,Therapy,4,156,0.738,0.531,0.32,0.523,0.374,124.26,0.697
C09105,Small Practice,Therapy,5,314,0.694,0.742,0.408,0.687,0.335,103.73,0.678
C09106,Small Practice,Psychiatry,4,471,0.932,0.48,0.575,0.466,0.549,102.99,0.513
C09107,Solo Provider,Counseling,1,83,0.554,0.924,0.651,0.383,0.188,73.97,0.751
C09108,Solo Provider,Counseling,1,110,0.636,0.848,0.513,0.362,0.053,56.92,1.0
C09109,Group Practice,Psychology,6,566,0.743,0.347,0.731,0.778,0.422,174.16,0.338
C09110,Solo Provider,Psychology,1,89,0.881,0.631,0.408,0.384,0.315,58.82,0.784
C09111,Large Practice,Psychology,30,3559,0.948,0.606,0.82,0.893,0.926,288.04,0.294
C09112,Solo Provider,Psychology,1,132,0.722,0.708,0.505,0.544,0.207,71.11,1.0
C09113,Solo Provider,Psychology,1,165,0.814,0.76,0.447,0.342,0.335,47.09,0.704
C09114,Solo Provider,Therapy,1,90,0.822,0.668,0.475,0.615,0.349,85.69,0.738
C09115,Solo Provider,Psychiatry,1,116,0.561,0.861,0.467,0.553,0.313,58.01,0.683
C09116,Group Practice,Counseling,7,1195,0.567,0.492,0.66,0.65,0.278,179.65,0.566
C09117,Solo Provider,Psychiatry,1,85,0.44,0.394,0.378,0.712,0.388,82.85,0.676
C09118,Small Practice,Therapy,5,374,0.819,0.591,0.235,0.259,0.313,103.08,0.68
C09119,Small Practice,Psychology,4,445,0.696,0.631,0.363,0.703,0.639,107.88,0.587
C09120,Group Practice,Psychiatry,14,817,0.578,0.329,0.681,0.765,0.461,207.58,0.448
C09121,Small Practice,Psychology,3,432,0.775,0.553,0.589,0.257,0.388,107.93,0.597
C09122,Large Practice,Psychology,21,2102,1.0,0.57,1.0,0.875,0.776,283.96,0.324
C09123,Group Practice,Psychology,14,633,0.763,0.613,0.742,0.738,0.542,191.31,0.4
C09124,Solo Provider,Counseling,1,99,0.763,0.561,0.314,0.555,0.421,65.56,0.812
C09125,Group Practice,Psychology,9,1541,0.554,0.499,0.499,0.588,0.417,179.12,0.389
C09126,Large Practice,Counseling,18,4140,0.82,0.651,0.613,0.904,0.613,277.9,0.334
C09127,Solo Provider,Therapy,1,71,0.662,0.509,0.481,0.382,0.326,56.37,0.764
C09128,Small Practice,Counseling,5,246,0.871,0.789,0.233,0.566,0.772,108.66,0.659
C09129,Solo Provider,Psychiatry,1,168,0.891,0.645,0.64,0.483,0.43,83.23,0.736
C09130,Small Practice,Psychology,3,501,0.923,0.673,0.635,0.614,0.378,105.37,0.511
C09131,Solo Provider,Therapy,1,98,0.702,0.612,0.653,0.603,0.316,86.71,0.869
C09132,Small Practice,Psychology,2,241,0.666,0.528,0.535,0.878,0.563,115.43,0.618
C09133,Solo Provider,Therapy,1,139,0.885,0.357,0.315,0.67,0.147,71.77,0.807
C09134,Small Practice,Psychology,2,555,0.686,0.898,0.605,0.899,0.218,104.66,0.597
C09135,Solo Provider,Therapy,1,68,0.811,0.577,0.318,0.327,0.63,69.97,0.798
C09136,Small Practice,Therapy,4,369,0.705,0.496,0.53,0.491,0.315,116.86,0.77
C09137,Solo Provider,Therapy,1,147,0.774,0.327,0.307,0.34,0.65,82.26,0.906
C09138,Small Practice,Psychiatry,2,282,0.47,0.833,0.14,0.538,0.477,115.03,0.538
C09139,Solo Provider,Counseling,1,118,0.749,0.746,0.493,0.416,0.246,72.34,0.838
C09140,Solo Provider,Counseling,1,66,0.847,0.623,0.477,0.362,0.521,75.75,0.715
C09141,Solo Provider,Therapy,1,70,0.85,0.405,0.233,0.356,0.209,62.98,1.0
C09142,Group Practice,Counseling,11,1582,0.551,0.932,0.809,0.407,0.664,178.25,0.419
C09143,Solo Provider,Psychology,1,131,0.497,0.579,0.31,0.727,0.223,59.01,0.916
C09144,Small Practice,Psychiatry,4,358,0.601,0.421,0.575,0.34,0.345,83.74,0.676
C09145,Solo Provider,Counseling,1,74,0.72,0.653,0.228,0.411,0.315,71.32,0.669
C09146,Small Practice,Therapy,3,194,0.557,0.572,0.487,0.859,0.45,97.15,0.559
C09147,Solo Provider,Therapy,1,75,0.624,0.736,0.509,0.575,0.338,73.23,0.634
C09148,Solo Provider,Therapy,1,88,0.765,0.409,0.447,0.62,0.651,88.63,0.736
C09149,Solo Provider,Therapy,1,126,0.841,0.569,0.453,0.404,0.246,50.72,0.646
C09150,Solo Provider,Psychiatry,1,131,0.709,0.909,0.492,0.51,0.267,79.23,0.985
C09151,Solo Provider,Therapy,1,163,0.502,1.0,0.688,0.326,0.48,45.71,0.778
C09152,Solo Provider,Therapy,1,114,0.809,0.758,0.874,0.537,0.091,63.1,0.698
C09153,Small Practice,Psychiatry,5,586,0.644,0.699,0.742,0.618,0.143,83.43,0.681
C09154,Large Practice,Psychology,22,1692,0.952,0.271,1.0,0.841,0.784,282.21,0.157
C09155,Solo Provider,Counseling,1,95,0.612,0.478,0.433,0.897,0.473,75.82,0.769
C09156,Group Practice,Therapy,6,1512,0.793,0.413,0.655,0.297,0.402,181.54,0.552
C09157,Solo Provider,Psychology,1,148,0.509,0.638,0.562,0.395,0.353,62.87,0.796
C09158,Solo Provider,Therapy,1,104,0.687,0.647,0.706,0.473,0.555,63.93,0.794
C09159,Solo Provider,Counseling,1,61,0.44,0.452,0.353,0.533,0.613,54.38,0.764
C09160,Solo Provider,Psychiatry,1,82,0.826,0.683,0.639,0.677,0.452,86.05,0.836
C09161,Solo Provider,Counseling,1,149,0.842,0.817,0.455,0.374,0.372,56.11,0.76
C09162,Group Practice,Counseling,11,795,0.698,0.461,0.816,0.651,0.697,190.06,0.413
C09163,Small Practice,Psychiatry,5,386,0.716,0.537,0.585,0.662,0.26,125.66,0.892
C09164,Small Practice,Psychiatry,5,538,0.828,0.647,0.43,0.722,0.318,99.94,0.687
C09165,Solo Provider,Psychiatry,1,76,0.574,0.676,0.621,0.556,0.378,66.53,0.62
C09166,Solo Provider,Psychiatry,1,65,0.709,0.649,0.456,0.507,0.443,72.33,0.857
C09167,Small Practice,Psychiatry,5,525,0.338,0.47,0.591,0.561,0.311,110.91,0.694
C09168,Solo Provider,Psychology,1,131,0.586,0.534,0.22,0.495,0.361,55.73,0.694
C09169,Solo Provider,Psychiatry,1,132,0.838,0.581,0.329,0.764,0.472,80.24,0.67
C09170,Solo Provider,Counseling,1,105,0.621,0.835,0.403,0.207,0.282,52.84,0.712
C09171,Solo Provider,Psychiatry,1,91,0.682,0.284,0.446,0.102,0.204,63.37,0.855
C09172,Small Practice,Psychiatry,3,229,0.782,0.321,0.641,0.736,0.372,76.77,0.606
C09173,Solo Provider,Psychiatry,1,119,0.691,0.769,0.519,0.537,0.153,54.6,0.813
C09174,Solo Provider,Psychology,1,150,0.79,0.698,0.471,0.351,0.245,52.79,0.991
C09175,Group Practice,Therapy,13,1362,0.715,0.65,0.672,0.974,0.605,186.17,0.5
C09176,Large Practice,Psychiatry,37,1605,0.77,0.903,1.0,0.407,0.764,301.94,0.508
C09177,Solo Provider,Psychiatry,1,136,0.642,0.545,0.269,0.381,0.287,48.3,0.75
C09178,Solo Provider,Psychology,1,73,0.686,0.677,0.479,0.423,0.262,72.71,0.652
C09179,Small Practice,Therapy,2,326,0.884,0.718,0.717,0.459,0.24,114.75,0.836
C09180,Solo Provider,Psychiatry,1,151,0.421,0.733,0.571,0.474,0.175,64.93,0.781
C09181,Solo Provider,Psychology,1,161,0.808,0.361,0.491,0.842,0.458,71.12,0.945
C09182,Solo Provider,Counseling,1,131,0.731,0.572,0.405,0.598,0.227,70.64,0.883
C09183,Solo Provider,Psychiatry,1,146,0.845,1.0,0.598,0.182,0.724,53.11,0.579
C09184,Large Practice,Counseling,35,4290,0.659,0.3,0.638,0.801,0.87,308.26,0.269
C09185,Small Practice,Psychology,4,226,0.693,0.728,0.464,0.743,0.647,95.69,0.589
C09186,Large Practice,Counseling,21,2647,0.627,0.607,0.763,0.712,0.536,273.92,0.273
C09187,Small Practice,Therapy,5,419,0.611,0.642,0.502,0.468,0.363,109.01,0.461
C09188,Small Practice,Counseling,4,406,0.634,0.735,0.245,0.795,0.302,114.28,0.621
C09189,Small Practice,Psychiatry,4,441,0.624,0.515,0.588,0.383,0.532,84.94,0.673
C09190,Small Practice,Therapy,2,169,0.976,0.482,0.399,0.3,0.374,87.79,0.757
C09191,Solo Provider,Therapy,1,179,0.558,0.875,0.347,0.387,0.329,53.13,0.624
C09192,Solo Provider,Psychology,1,175,0.805,0.757,0.556,0.616,0.304,74.38,0.792
C09193,Small Practice,Psychology,3,410,0.896,0.344,0.447,0.724,0.553,110.5,0.6
C09194,Solo Provider,Therapy,1,158,0.745,1.0,0.345,0.547,0.306,66.15,0.952
C09195,Solo Provider,Counseling,1,113,0.811,0.506,0.493,0.626,0.108,87.22,0.719
C09196,Solo Provider,Psychiatry,1,116,0.733,0.445,0.487,0.194,0.393,60.74,0.839
C09197,Small Practice,Psychology,4,584,0.968,0.59,0.226,0.52,0.598,73.8,0.812
C09198,Solo Provider,Psychology,1,150,0.644,0.68,0.261,0.606,0.507,67.69,0.712
C09199,Solo Provider,Psychology,1,162,0.822,0.968,0.623,0.423,0.436,63.04,0.777
C09200,Solo Provider,Psychology,1,70,0.773,0.649,0.615,0.464,0.354,72.3,0.82
C09201,Solo Provider,Counseling,1,132,0.561,0.99,0.566,0.512,0.371,87.12,0.792
C09202,Large Practice,Psychology,29,3029,0.795,1.0,0.974,0.695,0.983,317.82,0.353
C09203,Solo Provider,Counseling,1,166,0.721,0.824,0.213,0.593,0.454,69.64,0.667
C09204,Solo Provider,Counseling,1,172,0.601,0.571,0.604,0.336,0.334,66.81,0.707
C09205,Solo Provider,Psychiatry,1,178,0.507,0.589,0.437,0.532,0.51,62.68,0.704
C09206,Group Practice,Psychology,10,649,0.817,0.477,0.583,0.691,0.663,184.08,0.482
C09207,Small Practice,Therapy,3,353,0.707,0.365,0.42,0.746,0.533,102.12,0.648
C09208,Solo Provider,Counseling,1,66,0.589,0.494,0.607,0.458,0.412,67.97,1.0
C09209,Solo Provider,Counseling,1,165,0.831,0.844,0.174,0.724,0.233,81.99,0.961
C09210,Small Practice,Counseling,5,291,0.573,0.848,0.588,0.428,0.519,111.56,0.537
C09211,Group Practice,Psychology,13,743,0.772,0.868,0.571,0.547,0.588,181.38,0.532
C09212,Solo Provider,Counseling,1,138,0.459,0.603,0.489,0.38,0.015,41.03,0.831
C09213,Solo Provider,Counseling,1,156,1.0,0.489,0.518,0.563,0.138,49.29,0.558
C09214,Solo Provider,Therapy,1,132,0.654,1.0,0.551,0.362,0.234,42.93,0.732
C09215,Solo Provider,Psychiatry,1,88,0.769,0.609,0.404,0.654,0.199,51.97,0.843
C09216,Small Practice,Psychology,2,444,0.71,0.679,0.46,0.617,0.258,95.77,0.751
C09217,Large Practice,Psychiatry,21,2067,0.799,0.512,0.839,0.625,0.489,296.21,0.319
C09218,Large Practice,Psychology,17,3912,0.777,0.797,0.531,0.599,0.843,267.18,0.366
C09219,Small Practice,Psychology,5,282,0.613,0.744,0.053,0.698,0.61,122.49,0.83
C09220,Solo Provider,Counseling,1,72,0.76,0.79,0.412,0.418,0.434,62.5,0.718
C09221,Large Practice,Counseling,24,3566,0.589,0.693,0.566,0.648,0.66,265.4,0.288
C09222,Solo Provider,Therapy,1,110,0.623,0.614,0.214,0.245,0.484,63.49,0.742
C09223,Solo Provider,Psychiatry,1,62,0.757,0.661,0.261,0.161,0.303,75.3,0.802
C09224,Small Practice,Psychiatry,5,310,0.75,0.632,0.51,0.548,0.334,100.53,0.783
C09225,Solo Provider,Psychology,1,131,0.746,0.225,0.308,0.567,0.551,74.64,0.818
C09226,Group Practice,Psychiatry,6,1681,0.704,0.438,0.656,0.579,0.718,151.25,0.448
C09227,Large Practice,Counseling,39,4418,0.631,0.821,0.926,1.0,0.844,303.62,0.441
C09228,Small Practice,Psychiatry,3,159,0.802,1.0,0.508,0.297,0.053,115.7,0.745
C09229,Small Practice,Psychiatry,3,290,0.725,0.512,0.572,0.595,0.701,119.41,0.702
C09230,Solo Provider,Counseling,1,119,0.682,0.472,0.459,0.1,0.365,52.6,0.831
C09231,Solo Provider,Psychiatry,1,112,0.861,0.673,0.45,0.445,0.329,57.03,0.997
C09232,Small Practice,Therapy,5,239,0.842,0.511,0.657,0.401,0.438,92.36,0.743
C09233,Small Practice,Psychiatry,5,519,0.835,0.602,0.717,0.531,0.425,124.91,0.722
C09234,Group Practice,Psychiatry,13,880,0.388,0.418,0.739,0.693,0.301,183.55,0.644
C09235,Solo Provider,Psychology,1,73,0.661,0.741,0.418,0.698,0.57,79.07,0.957
C09236,Solo Provider,Psychology,1,72,0.855,0.956,0.426,0.76,0.286,76.66,0.722
C09237,Solo Provider,Psychology,1,168,0.59,0.309,0.437,0.924,0.09,61.58,0.887
C09238,Small Practice,Psychiatry,2,459,0.574,0.668,0.438,0.627,0.718,98.57,0.673
C09239,Small Practice,Psychology,3,450,0.604,0.567,0.393,0.698,0.535,87.12,0.633
C09240,Large Practice,Therapy,32,4323,0.694,0.861,0.476,0.926,1.0,311.81,0.37
C09241,Solo Provider,Therapy,1,105,0.667,0.786,0.188,0.437,0.42,52.05,0.751
C09242,Solo Provider,Psychology,1,101,0.604,0.77,0.449,0.506,0.426,85.5,0.827
C09243,Solo Provider,Counseling,1,168,0.764,0.601,0.669,0.8,0.139,67.78,0.793
C09244,Solo Provider,Psychology,1,164,0.558,0.563,0.411,0.696,0.162,54.6,0.826
C09245,Solo Provider,Therapy,1,78,0.718,0.822,0.482,0.239,0.291,70.22,0.974
C09246,Small Practice,Counseling,5,334,0.933,0.542,0.33,0.752,0.598,94.89,0.654
C09247,Solo Provider,Psychiatry,1,129,0.62,0.682,0.582,0.344,0.524,78.12,0.88
C09248,Solo Provider,Psychology,1,125,0.375,0.707,0.408,0.611,0.13,68.49,0.598
C09249,Small Practice,Counseling,5,508,0.381,0.46,0.5,0.752,0.446,103.46,0.592
C09250,Group Practice,Counseling,6,1772,0.783,0.779,0.802,0.58,0.564,174.36,0.236
C09251,Solo Provider,Therapy,1,124,0.497,0.537,0.396,0.511,0.281,70.01,0.762
C09252,Solo Provider,Therapy,1,119,0.69,0.649,0.431,0.68,0.354,74.28,1.0
C09253,Small Practice,Psychology,4,344,0.653,0.75,0.663,0.584,0.364,130.24,0.759
C09254,Small Practice,Counseling,2,385,0.629,0.642,0.426,0.514,0.236,95.9,0.743
C09255,Group Practice,Counseling,10,586,0.657,0.526,0.501,0.894,0.383,153.52,0.41
C09256,Solo Provider,Psychology,1,77,0.772,0.809,0.202,0.389,0.249,68.21,0.764
C09257,Small Practice,Therapy,4,207,0.7,0.393,0.504,0.71,0.438,121.16,0.449
C09258,Group Practice,Psychology,12,1563,0.785,0.818,0.702,0.756,0.48,157.55,0.529
C09259,Solo Provider,Psychology,1,104,0.837,0.914,0.528,0.716,0.36,82.2,0.864
C09260,Solo Provider,Psychiatry,1,154,0.346,0.791,0.483,0.549,0.502,68.69,0.747
C09261,Large Practice,Psychology,17,1539,0.758,0.263,0.806,0.825,0.46,275.84,0.226
C09262,Solo Provider,Therapy,1,132,0.923,0.482,0.611,0.348,0.492,72.08,0.823
C09263,Small Practice,Counseling,3,432,0.699,0.509,0.362,0.76,0.833,116.0,0.573
C09264,Group Practice,Therapy,7,1620,0.605,0.491,0.555,0.587,0.097,169.15,0.476
C09265,Solo Provider,Counseling,1,103,0.774,0.603,0.247,0.59,0.252,63.84,0.768
C09266,Small Practice,Counseling,2,171,0.856,0.688,0.485,0.654,0.254,118.38,0.581
C09267,Solo Provider,Psychology,1,156,0.435,0.56,0.604,0.577,0.346,60.39,0.679
C09268,Group Practice,Counseling,8,1456,0.904,0.514,0.589,0.667,0.478,157.18,0.446
C09269,Group Practice,Counseling,14,1034,0.651,0.541,0.868,0.994,0.75,188.25,0.601
C09270,Group Practice,Therapy,13,545,0.571,0.671,0.512,0.476,0.174,185.83,0.496
C09271,Solo Provider,Psychology,1,92,0.86,0.788,0.588,0.459,0.131,62.05,0.692
C09272,Small Practice,Psychology,3,416,0.784,0.725,0.575,0.691,0.133,88.11,0.571
C09273,Group Practice,Counseling,11,1228,0.594,0.26,0.719,0.861,0.438,188.08,0.387
C09274,Small Practice,Psychology,4,548,0.784,0.467,0.601,0.615,0.354,79.84,0.645
C09275,Small Practice,Psychology,3,231,0.704,0.575,0.367,0.771,0.59,111.59,0.654
C09276,Solo Provider,Psychology,1,129,0.532,0.566,0.306,0.683,0.274,88.09,0.679
C09277,Group Practice,Therapy,8,1791,0.81,0.3,0.791,0.841,0.234,164.27,0.223
C09278,Solo Provider,Psychiatry,1,69,0.754,0.907,0.182,0.82,0.117,65.62,0.887
C09279,Solo Provider,Psychiatry,1,179,0.756,0.638,0.567,0.377,0.35,75.07,0.665
C09280,Group Practice,Counseling,15,818,0.768,0.689,0.63,1.0,0.614,201.35,0.294
C09281,Group Practice,Counseling,10,1753,1.0,0.648,0.396,0.909,0.575,208.37,0.393
C09282,Large Practice,Psychology,37,3140,0.616,0.822,1.0,1.0,1.0,329.71,0.11
C09283,Solo Provider,Therapy,1,150,0.712,0.675,0.389,0.441,0.331,38.31,0.814
C09284,Solo Provider,Psychology,1,128,0.847,0.734,0.554,0.676,0.403,73.0,1.0
C09285,Solo Provider,Psychiatry,1,163,0.846,0.489,0.445,0.7,0.343,73.33,0.744
C09286,Solo Provider,Psychology,1,107,0.561,0.581,0.498,0.099,0.375,56.64,0.709
C09287,Group Practice,Psychiatry,8,809,0.646,0.973,0.417,0.482,0.438,147.13,0.237
C09288,Small Practice,Psychology,5,511,0.61,0.972,0.383,0.874,0.175,96.58,0.632
C09289,Solo Provider,Therapy,1,96,0.813,0.529,0.382,0.492,0.749,66.89,0.937
C09290,Solo Provider,Therapy,1,94,0.565,0.448,0.617,0.383,0.547,65.59,0.918
C09291,Solo Provider,Therapy,1,162,0.475,0.787,0.275,0.511,0.593,64.49,0.556
C09292,Group Practice,Counseling,12,614,0.629,0.393,0.941,0.672,0.258,191.3,0.487
C09293,Small Practice,Therapy,3,265,0.944,0.274,0.666,0.493,0.269,109.92,0.729
C09294,Solo Provider,Psychiatry,1,177,0.92,0.663,0.223,0.202,0.109,59.59,0.756
C09295,Solo Provider,Psychiatry,1,71,0.782,0.753,0.341,0.745,0.609,73.45,0.699
C09296,Solo Provider,Counseling,1,142,0.918,0.758,0.375,0.337,0.205,56.71,0.774
C09297,Solo Provider,Psychiatry,1,172,0.507,0.778,0.412,0.586,0.173,73.33,0.901
C09298,Group Practice,Counseling,12,1402,0.682,0.607,0.724,0.864,0.562,180.0,0.294
